BR,Milton Nascimento,1bfa27e3-0376-4206-a772-4586e25a64f5
BR,Tribalistas,a27207ee-a79e-4887-aa65-e644d2702f5e
BR,Tom Zé,9f284484-c949-4199-8741-aba416a497a8
BR,Sérgio Mendes,0a05119c-34e4-4fbc-a811-b7db1411bc34
BR,Elis Regina,4b2115fb-2710-4723-8657-fadf01f4b65e
BR,Cartola,7c743881-aed4-47d4-93d5-9fdd6e2904bb
BR,Andre Matos,69b907ad-f897-4461-8d66-6592843b2ca2
BR,Gal Costa,fc63a914-272d-4b95-9221-61adcce6f793
BR,Clara Nunes,1fe4421e-850f-46e2-a8be-b760c57cb9c7
BR,Ney Matogrosso,67e97898-3bb5-412a-a51e-95a7b59a1bef
BR,Carmen Miranda,8aee107e-f22b-40cf-95cb-67fce8fa5fbd
BR,O Rappa,00034ede-a1f1-4219-be39-02f36853373e
BR,Ana Carolina,f34f0700-1ae5-4b80-b506-252aeff31c71
BR,Sérgio Mendes & Brasil '66,491d8124-42e9-43f0-a828-e4a40c59e5ba
BR,Djavan,751e517d-9663-4692-8c20-942e16d484c5
BR,Luiz Bonfá,3c970da1-40d7-407d-90ff-03fa694b3c82
BR,Móveis Coloniais de Acaju,49474115-6ada-42ee-b92f-ce70a40ae9b5
BR,Lenine,da61fb5d-9543-4e36-9fa7-dad3111f7e8e
BR,Carrapicho,cb2efa34-ced3-4e7b-99c6-4a03d2454c71
BR,DJ Dolores,13bab568-6f5c-4d36-b943-40ca5a49f104
BR,Daniela Mercury,2cf241c0-0d6e-472c-be49-d7691a7aec61
BR,Emicida,7b874216-914f-4f77-b5c4-70f6ff8052ad
BR,Walter Wanderley,598aa4bc-992d-4f51-8c6b-e8c860f50493
BG,Yuri Yunakov,5fd1aef6-f721-469a-bfca-20ada0c83830
BG,КариZма,c4950a21-31cf-4fd2-a99e-2c7f3e76fc66
BG,Андреа,93d7e60f-9272-4de9-8099-e3156a58c1d9
BG,Aryan Art,1ad01a79-5caa-4b48-b770-d18d1e86ad63
BG,Атлас,eaf08103-13a7-41df-85de-e2d4f9881b8e
BG,Azis,b392b9e8-f96b-4b7b-9e02-6dc0e7dff6fc
BF,Badenya Les Frères Coulibaly,86141d24-7664-4d5d-b901-4b1aa29dbc64
BF,Mamo Lagbema,43de3f25-961f-401f-b7de-30739d57844a
BF,Kady Diarra,37328932-b192-4283-8e5c-ed87dad52926
BF,THOMAS SANKARA,ab1ac852-0941-4940-b570-ce7d6fccd4f4
BI,Khadja Nin,1a472ec5-97b1-482d-b17a-9a3d6b3dbcaf
BI,The Drummers Of Burundi,3028b4e1-6069-4cec-82fd-1b6b97423939
CM,Henri Dikongué,0c81881c-9fa6-4f08-8fd7-26b92e959bb1
CM,Kaïssa,d2c1559a-29d2-4698-960a-72e7115f126f
CM,Sally Nyolo,424b6f2c-9cb8-40f6-9ee0-d03685659a2a
CM,Manu Dibango,826b488f-5164-45ca-abc4-ab11b3c321eb
CM,Wes,26dc1641-9e83-46bb-ba77-bf331ca41bfb
CM,Wes Madiko,81cd48c4-a906-4c1b-b399-4d19f7c9e45f
CM,Bébé Manga,d290ca9b-4a12-4dae-96c7-863356a93f26
CM,Richard Bona,202936c9-063b-492a-a20e-cc15ce97aaa1
CM,Bidjoï Sisters,5fd9f7c3-4b0d-4420-8506-20484ad4b93f
CA,The New Pornographers,25b75a66-ce83-4db3-b136-395a3c3784c4
CA,Ryan Hemsworth,c22fba6c-e1f5-4a88-b966-2d05fd9fb319
CA,Mac DeMarco,f2492c31-54a8-4347-a1fc-f81f72873bbf
CA,Tegan and Sara,d13f0f47-36f9-4661-87fe-2de56f45c649
CA,Partynextdoor,f23ef341-33bd-47c1-b83c-846a78581f05
CA,Julie Doiron,105dc475-f1b3-4dec-9148-d70b824aed1a
CA,Howard Shore,9b58672a-e68e-4972-956e-a8985a165a1f
CA,Shotgun Jimmie,31fff131-092e-44db-b8a3-1a983e3b14f8
CA,Odonis Odonis,b5a6348d-8ed3-4f86-a81b-fe7f4614eb6d
CA,3 Inches of Blood,ba85753c-671a-409e-b813-1e3be41e2a2e
CA,Our Lady Peace,78661da3-894c-4947-a34b-fb7edf585d9b
CA,A Silver Mt. Zion,54a55229-e611-439f-928e-d89919ff9d29
CA,The Tragically Hip,e86ab653-bec8-46f3-b4b6-a1a866919ef6
CA,Keys N Krates,1ed5c328-840d-43b6-8455-8d1b4e7f3080
CA,Yukon Blonde,0b653564-e2d9-41c9-a2bd-3cdda111dfd3
CA,The Rural Alberta Advantage,e0647eee-82ce-40e6-af54-953395ad1c08
CA,Bahamas,294d06f7-fd1f-4cbe-a433-bb9cd6ac937b
CA,Jon and Roy,e027fd1a-990a-452f-b4e2-4356b37b96fc
